k	numRecR	numNonRecR	numR	avgRating	posRatingRatio	negRatingRatio	maxRDay	avgRD	maxRD	extRatingRatio	avgL	stdL	avgPCW	maxPCW	avgPC	avgPC	avgOnePP	maxOnePP	avgRES	maxRES	avgPosScore	maxPosScore	avgNegScore	maxNegScore	avgSW	maxSW	avgOW	maxOW	fraction
Bea	212	18	230	3.96956521739	0.778260869565	0.121739130435	5	0.786502835539	2.96956521739	0.426086956522	142.686956522	128.668455998	0.157096062272	0.337837837838	0.0270723020406	0.0270723020406	0.0418703798143	0.125	0.137090173022	1.0	0.0605372906173	0.178571428571	0.0274386013869	0.078125	0.0930009483422	0.333333333333	0.906999051658	1.0	0.0782608695652
Feast	186	50	236	4.26694915254	0.85593220339	0.0932203389831	16	0.788961505314	3.26694915254	0.572033898305	157.699152542	145.593549049	0.163230262893	0.5	0.0269065278908	0.0269065278908	0.0371909031105	0.102941176471	0.146267849881	1.0	0.0573785005482	0.53125	0.0241428468938	0.078125	0.0943084426175	0.75	0.901454269247	1.0	0.21186440678
Frere de Lys	67	5	72	4.38888888889	0.847222222222	0.0972222222222	3	0.814814814815	3.38888888889	0.694444444444	107.625	90.15641308	0.158757529631	0.246478873239	0.0265015194775	0.0265015194775	0.0429801388698	0.121621621622	0.201132334067	1.0	0.0618592022493	0.160256410256	0.0248291190128	0.0725806451613	0.0926844645377	0.25	0.907315535462	1.0	0.0694444444444
Jadis	356	24	380	4.12105263158	0.831578947368	0.0473684210526	3	0.615263157895	3.12105263158	0.363157894737	132.455263158	102.697848072	0.161861879913	0.7	0.02316353834	0.02316353834	0.0365392704875	0.2	0.114994418044	1.0	0.0563968860907	0.291666666667	0.025765625907	0.0668316831683	0.0967995259244	1.0	0.903200474076	1.0	0.0631578947368
Queens and Paupers	43	6	49	3.81632653061	0.734693877551	0.183673469388	2	0.963765097876	2.81632653061	0.428571428571	128.612244898	95.941056804	0.151685832245	0.323529411765	0.0244174066407	0.0244174066407	0.0340547936497	0.0921052631579	0.0997570456754	0.666666666667	0.0563772813606	0.1484375	0.0291451195166	0.0633116883117	0.0934004154627	0.25	0.906599584537	1.0	0.122448979592
Taboonette	154	9	163	3.9018404908	0.760736196319	0.134969325153	3	0.799653731792	2.9018404908	0.374233128834	87.3496932515	72.6338437689	0.169210056123	0.5	0.0284978604299	0.0284978604299	0.0372872561966	0.142857142857	0.13563357229	1.0	0.059286514727	0.375	0.0269827327756	0.09375	0.10360355838	1.0	0.89639644162	1.0	0.0552147239264
Malaparte	105	21	126	4.07142857143	0.793650793651	0.103174603175	3	0.781179138322	3.07142857143	0.460317460317	114.46031746	99.8246598342	0.168718900642	0.466666666667	0.0253787457676	0.0253787457676	0.0369834043289	0.111111111111	0.156709626693	1.0	0.0636834004122	0.1875	0.0267880699272	0.078125	0.112818497147	0.375	0.887181502853	1.0	0.166666666667
Risotteria Melotti	64	8	72	4.41666666667	0.875	0.0694444444444	2	0.761574074074	3.41666666667	0.694444444444	109.111111111	76.724354303	0.17301138487	0.555555555556	0.0265025530672	0.0265025530672	0.0400142694023	0.0975609756098	0.190986566538	1.0	0.0623779912521	0.175	0.0283289640005	0.078125	0.100927125082	0.25	0.899072874918	1.0	0.111111111111
Sweet & Sara	48	17	65	4.76923076923	0.953846153846	0.0153846153846	3	0.390532544378	3.76923076923	0.861538461538	100.538461538	86.703398376	0.200092220869	0.538461538462	0.0418985404497	0.0418985404497	0.050782062387	0.136363636364	0.259106368744	1.0	0.0504336401075	0.175	0.023756021294	0.0684523809524	0.087793185543	0.285714285714	0.912206814457	1.0	0.261538461538
The Gumbo Bros	14	2	16	4.875	1.0	0.0	5	0.21875	0.875	0.875	115.5625	90.0957606869	0.188731345018	0.444444444444	0.0470013556434	0.0470013556434	0.0535949098361	0.190476190476	0.194270833333	1.0	0.0598591243905	0.125	0.0192043322918	0.0384615384615	0.0912751623984	0.25	0.908724837602	0.959183673469	0.125
Briciola	226	26	252	3.88095238095	0.757936507937	0.15873015873	4	0.989984882843	2.88095238095	0.527777777778	127.988095238	125.878483926	0.169744076504	0.722222222222	0.0258133479958	0.0258133479958	0.0347722016448	0.130434782609	0.119547429484	1.0	0.0537398299457	0.15625	0.0287654905368	0.0841346153846	0.092858999219	0.333333333333	0.903172746813	1.0	0.103174603175
Brooklyn Belly	53	6	59	4.32203389831	0.847457627119	0.0847457627119	2	0.827348463086	3.32203389831	0.661016949153	121.881355932	112.481122295	0.156905259056	0.517711171662	0.0315220460642	0.0315220460642	0.0353092559039	0.104347826087	0.195032986271	1.0	0.056783395685	0.147727272727	0.0279865926409	0.0681818181818	0.0799798291083	0.25	0.920020170892	1.0	0.101694915254
Delilah’s Steaks	68	7	75	4.26666666667	0.826666666667	0.12	3	0.919111111112	3.26666666667	0.693333333333	94.32	76.8158247585	0.165898376999	0.373134328358	0.0327041232912	0.0327041232912	0.0441480141424	0.129032258065	0.185148563854	1.0	0.0618063489754	0.291666666667	0.0322537436348	0.166666666667	0.110991981164	0.333333333333	0.889008018836	1.0	0.0933333333333
Gatsby’s On The Bay	56	10	66	4.33333333333	0.863636363636	0.0606060606061	2	0.767676767676	3.33333333333	0.621212121212	146.075757576	155.784846834	0.149064324862	0.264705882353	0.0264895703101	0.0264895703101	0.0416625553954	0.103448275862	0.159501736058	0.75	0.06567113835	0.1796875	0.0249666613391	0.0657894736842	0.0948785250022	0.3	0.905121474998	1.0	0.151515151515
Il Baretto	63	4	67	4.10447761194	0.805970149254	0.119402985075	3	0.855424370684	3.10447761194	0.537313432836	116.567164179	103.003292786	0.15807492946	0.3	0.0272167962815	0.0272167962815	0.0354384293223	0.114503816794	0.130538600995	1.0	0.0601060311988	0.125	0.0323522556407	0.0881351351351	0.103428331944	0.318181818182	0.896571668056	1.0	0.0597014925373
Barn Joo	280	30	310	3.80967741935	0.7	0.122580645161	5	0.808387096775	2.80967741935	0.309677419355	140.803225806	107.606256515	0.168827834957	0.533333333333	0.0286035757956	0.0286035757956	0.0408634836053	0.157894736842	0.150454022342	1.0	0.0582409389667	0.1875	0.027078918158	0.106132075472	0.0976610156114	0.333333333333	0.902338984389	1.0	0.0967741935484
Boubouki	51	16	67	4.53731343284	0.880597014925	0.0	2	0.607707730007	1.53731343284	0.65671641791	93.3582089552	57.8055674364	0.172966692202	0.477777777778	0.0397443491653	0.0397443491653	0.0459076924497	0.142857142857	0.148587374483	1.0	0.0552914883568	0.1875	0.0280451805217	0.0638888888889	0.0916502194079	0.4	0.908349780592	1.0	0.238805970149
Amélie	737	38	775	4.31225806452	0.870967741935	0.0425806451613	6	0.686854526535	3.31225806452	0.514838709677	127.975483871	117.88159469	0.16382409232	0.5	0.0245994555653	0.0245994555653	0.0387551646908	0.137931034483	0.175810174741	1.0	0.0632151334872	0.4375	0.0251636142152	0.125	0.102498178954	0.5	0.897501821046	1.0	0.0490322580645
Gyu-Kaku Japanese BBQ	434	28	462	3.83333333333	0.731601731602	0.125541125541	4	0.823953823954	2.83333333333	0.352813852814	137.361471861	128.898485463	0.166817490151	0.555555555556	0.0326091438717	0.0326091438717	0.0411687977822	0.166666666667	0.174276838024	1.0	0.0605396584972	0.28125	0.0261646715413	0.095	0.103483814625	0.5	0.896516185375	1.0	0.0606060606061
Flat Top	146	11	157	3.89808917197	0.707006369427	0.133757961783	4	0.92117327275	2.89808917197	0.452229299363	134.662420382	113.363658908	0.164062823179	0.380952380952	0.0257210524607	0.0257210524607	0.0416863929473	0.129032258065	0.119922610799	1.0	0.062182980632	0.34375	0.0285640391162	0.0902777777778	0.107468520728	1.0	0.892531479272	1.0	0.0700636942675
Bedouin Tent Restaurant	341	37	378	3.97619047619	0.783068783069	0.0873015873016	3	0.714537666919	2.97619047619	0.396825396825	110.801587302	97.7009544755	0.169079664915	0.454545454545	0.0265880156707	0.0265880156707	0.0348801305681	0.127659574468	0.148433764634	1.0	0.0569802019798	0.214285714286	0.0290077666598	0.108108108108	0.103466623844	0.4	0.891242370865	1.0	0.0978835978836
Great Jones Cafe	346	23	369	3.90785907859	0.742547425474	0.0948509485095	2	0.711363753204	2.90785907859	0.314363143631	124.628726287	97.5327911713	0.169267552937	0.6	0.0285952150244	0.0285952150244	0.0416584383936	0.2	0.114413088614	1.0	0.0528654319398	0.16875	0.0275856974201	0.166666666667	0.0878625389935	0.333333333333	0.912137461006	1.0	0.0623306233062
Ba’al Café	93	16	109	4.11009174312	0.770642201835	0.0825688073394	3	0.78377240973	3.11009174312	0.45871559633	97.0091743119	69.6534666791	0.178135727895	0.6	0.0293595467355	0.0293595467355	0.039497403669	0.152173913043	0.131824801091	1.0	0.0608396476289	0.4375	0.0296607083006	0.0833333333333	0.0993258929484	0.285714285714	0.900674107052	1.0	0.146788990826
Casablanca Restaurant	94	29	123	4.43902439024	0.878048780488	0.0813008130081	2	0.793575252825	3.43902439024	0.772357723577	145.317073171	154.239035112	0.159412502227	0.329268292683	0.0275389064299	0.0275389064299	0.046989922205	0.111111111111	0.191627449214	1.0	0.0597214866252	0.157608695652	0.0288539557264	0.08203125	0.0956395255181	0.3125	0.904360474482	1.0	0.235772357724
Defontes	138	24	162	4.33333333333	0.827160493827	0.0802469135802	2	0.839506172839	3.33333333333	0.672839506173	105.641975309	79.4047777649	0.17278812801	0.444444444444	0.0330776763838	0.0330776763838	0.0379551637812	0.135135135135	0.131165398929	1.0	0.0448842191129	0.109375	0.0282399747107	0.125	0.0874413993113	0.4	0.906385761183	1.0	0.148148148148
Tuk Tuk	341	46	387	3.93023255814	0.751937984496	0.0956072351421	3	0.740580493961	2.93023255814	0.361757105943	87.2842377261	74.1991999694	0.171214858396	0.6	0.0359733671536	0.0359733671536	0.038679416572	0.2	0.129851332542	1.0	0.0638395920454	0.333333333333	0.0290954921	0.154411764706	0.110743454247	0.6	0.886672566425	1.0	0.118863049096
Freemans	1125	115	1240	3.88064516129	0.729032258065	0.102419354839	4	0.764349635796	2.88064516129	0.336290322581	150.871774194	126.933086932	0.160391948137	0.6	0.025803215679	0.025803215679	0.0390288543597	0.150684931507	0.111596098314	1.0	0.0534707827802	0.5	0.0305514320304	0.229166666667	0.0921003566481	1.0	0.907093191739	1.0	0.0927419354839
Glasserie	129	35	164	3.88414634146	0.682926829268	0.213414634146	6	1.17043426532	2.88414634146	0.59756097561	159.493902439	156.105830931	0.159734727099	0.34	0.0224265947241	0.0224265947241	0.0357918764521	0.114754098361	0.0989491609844	1.0	0.0573720709989	0.1875	0.0296981299761	0.166666666667	0.0929435646926	0.25	0.907056435307	1.0	0.213414634146
Taquitoria	47	2	49	4.42857142857	0.857142857143	0.0204081632653	2	0.69970845481	3.42857142857	0.632653061224	85.9183673469	79.3611833187	0.173990012646	0.4	0.0264744833294	0.0264744833294	0.0295920721885	0.109589041096	0.15115870524	1.0	0.0522951847655	0.14375	0.0311028835088	0.0913461538462	0.111233096799	0.277777777778	0.888766903201	1.0	0.0408163265306
Brooklyn Proper	28	0	28	3.96428571429	0.642857142857	0.178571428571	2	1.11734693877	2.96428571429	0.571428571429	146.892857143	95.0647671274	0.154649580614	0.269230769231	0.0221247387832	0.0221247387832	0.0311038322918	0.0857142857143	0.05257718472	0.333333333333	0.0563952368835	0.126953125	0.0302268264392	0.0875	0.0888466842055	0.238095238095	0.911153315795	1.0	0.0
Sophie’s Cuban Cuisine	130	13	143	3.82517482517	0.713286713287	0.0979020979021	2	0.794855494157	2.82517482517	0.335664335664	117.615384615	107.001204037	0.175427428695	0.666666666667	0.0337621457423	0.0337621457423	0.0423706106496	0.142857142857	0.156296415403	1.0	0.0493794269658	0.1875	0.0275502790015	0.1625	0.0945717910511	0.75	0.905428208949	1.0	0.0909090909091
Thanh Da	165	13	178	3.8202247191	0.724719101124	0.106741573034	2	0.754955182427	2.8202247191	0.292134831461	138.887640449	118.697892241	0.164373515815	0.375	0.0316138453633	0.0316138453633	0.0442262467838	0.119047619048	0.12631092446	1.0	0.0530645735929	0.25	0.0279695944284	0.125	0.0973260195611	0.333333333333	0.897056002911	1.0	0.0730337078652
Bohemian Restaurant	357	38	395	4.40506329114	0.886075949367	0.0354430379747	3	0.67476365967	3.40506329114	0.579746835443	239.083544304	202.312618371	0.16502828463	0.5	0.0250591956033	0.0250591956033	0.037033645327	0.166666666667	0.103551996123	1.0	0.0514898904836	0.25	0.0295631545737	0.0902777777778	0.093187467095	0.5	0.906812532905	1.0	0.0962025316456
Ltauha Restaurant	62	5	67	4.55223880597	0.910447761194	0.044776119403	2	0.628202272221	3.55223880597	0.716417910448	119.626865672	96.8899723445	0.166904850075	0.40350877193	0.041306611637	0.041306611637	0.0406805049842	0.108910891089	0.23179482185	1.0	0.0614507763615	0.125	0.0269362853869	0.0580357142857	0.0973673556635	0.333333333333	0.902632644336	1.0	0.0746268656716
Jora Restaurant & Bar	53	5	58	4.06896551724	0.810344827586	0.137931034483	3	0.963139120095	3.06896551724	0.637931034483	143.655172414	106.175773541	0.149515444142	0.387096774194	0.0290124160712	0.0290124160712	0.0452849092652	0.100346020761	0.177870547584	0.75	0.0581444389577	0.115625	0.0275742057765	0.0808823529412	0.0911148174462	0.212765957447	0.908885182554	1.0	0.0862068965517
La Tarte Flambée	278	19	297	4.27946127946	0.824915824916	0.0673400673401	3	0.786042240588	3.27946127946	0.569023569024	114.64983165	95.9944509916	0.166050980556	0.380952380952	0.0271372662259	0.0271372662259	0.0371037188805	0.125	0.20647124234	1.0	0.0587558832474	0.165	0.0279160100592	0.113636363636	0.101699777672	0.375	0.898300222328	1.0	0.0639730639731
Dark Horse	189	23	212	4.07075471698	0.778301886792	0.0707547169811	4	0.736383054468	3.07075471698	0.429245283019	76.8160377358	72.740746201	0.15624938271	0.5	0.0291943560157	0.0291943560157	0.0314559756448	0.121951219512	0.204605622495	1.0	0.066535768047	0.186583333333	0.0274385028123	0.25	0.0953378830225	0.5	0.904662116978	1.0	0.108490566038
Juventino	319	51	370	3.73783783784	0.681081081081	0.181081081081	2	1.01656683711	2.73783783784	0.421621621622	154.789189189	122.351394217	0.156994301707	0.391304347826	0.024331936219	0.024331936219	0.045564012127	0.25	0.0964185864557	1.0	0.0573812719033	0.15	0.0301124072708	0.0815217391304	0.0999690604491	0.444444444444	0.900030939551	1.0	0.137837837838
Papa’s Kitchen	51	4	55	4.52727272727	0.945454545455	0.0181818181818	2	0.567272727273	2.52727272727	0.6	145.6	118.724065111	0.147956582841	0.266666666667	0.0263023979235	0.0263023979235	0.0427675085615	0.135135135135	0.126424297628	0.571428571429	0.0575817396177	0.120833333333	0.0252992821902	0.062969924812	0.094134825372	0.227272727273	0.905865174628	0.978723404255	0.0727272727273
Sugar Freak	540	62	602	3.79900332226	0.697674418605	0.141196013289	5	0.875144865951	2.79900332226	0.352159468439	154.137873754	128.23187804	0.168219136543	0.75	0.0305309228402	0.0305309228402	0.0456624970988	0.153846153846	0.152324181219	1.0	0.0562407327417	0.236111111111	0.0291237887068	0.125	0.0897890982749	0.5	0.910210901725	1.0	0.102990033223
Coppelia	472	33	505	3.88910891089	0.732673267327	0.108910891089	4	0.792196843447	2.88910891089	0.364356435644	137.104950495	123.219786228	0.176438640113	0.625	0.0305566039965	0.0305566039965	0.0403402685941	0.133333333333	0.160607562221	1.0	0.0563833895863	0.193181818182	0.0281029092071	0.15625	0.0983534441937	0.5	0.901646555806	1.0	0.0653465346535
Piccoli Trattoria	203	40	243	4.2633744856	0.831275720165	0.0905349794239	2	0.824535555217	3.2633744856	0.59670781893	131.995884774	108.969981064	0.160062160548	0.666666666667	0.0251057361351	0.0251057361351	0.0425209162973	0.120521172638	0.144278216982	1.0	0.058279587078	0.176470588235	0.0275995542707	0.075	0.0944000088589	0.333333333333	0.901484764804	1.0	0.164609053498
Sea Witch	155	13	168	3.93452380952	0.72619047619	0.10119047619	3	0.785572562359	2.93452380952	0.380952380952	121.922619048	99.2863221904	0.167487674328	0.333333333333	0.0254259295944	0.0254259295944	0.0340023004363	0.2	0.124132253634	1.0	0.0570401400231	0.192307692308	0.0275348985693	0.075	0.0984763913115	0.333333333333	0.901523608689	1.0	0.077380952381
Oasis	400	36	436	4.18348623853	0.844036697248	0.0756880733945	2	0.745349718037	3.18348623853	0.497706422018	87.9449541284	71.0176467103	0.191722560631	0.6	0.0305650249917	0.0305650249917	0.036707639151	0.2	0.150227780716	1.0	0.0511109539093	0.340909090909	0.0272198035655	0.125	0.0979270606908	0.5	0.899779361328	1.0	0.0825688073394
Table 87	80	20	100	4.23	0.83	0.1	3	0.8162	3.23	0.56	100.18	90.1623402536	0.16823350013	0.344827586207	0.0264185115518	0.0264185115518	0.0334266033338	0.111111111111	0.162433715794	1.0	0.0581364968087	0.1875	0.0268052756335	0.078125	0.104315441691	1.0	0.895684558309	1.0	0.2
Hi-Collar	86	3	89	4.26966292135	0.85393258427	0.0786516853933	2	0.787779320793	3.26966292135	0.584269662921	156.719101124	130.385339767	0.162223121317	0.36	0.0234204786867	0.0234204786867	0.0344243634474	0.0967741935484	0.133921076824	1.0	0.057482196529	0.141666666667	0.022805800412	0.0560344827586	0.0893385013832	0.222222222222	0.910661498617	1.0	0.0337078651685
Cascalote Latin Bistro	75	5	80	4.575	0.925	0.05	2	0.626875	3.575	0.775	128.5	144.666945084	0.174045813764	0.333333333333	0.0331625013781	0.0331625013781	0.0468796115959	0.166666666667	0.159488553722	0.714285714286	0.0616183866069	0.145161290323	0.0276137179165	0.0789473684211	0.101246773049	0.4	0.898753226951	1.0	0.0625
Lock Yard	106	14	120	4.3	0.866666666667	0.0583333333333	4	0.746666666667	3.3	0.575	124.116666667	103.14004907	0.162818430783	0.571428571429	0.0297001999951	0.0297001999951	0.0319209343388	0.1	0.174684367621	1.0	0.0564976565182	0.142857142857	0.0260081403604	0.0657467532468	0.0845101769188	0.5	0.915489823081	1.0	0.116666666667
Little Collins	186	12	198	4.41919191919	0.888888888889	0.0505050505051	3	0.692276298337	3.41919191919	0.611111111111	103.954545455	101.690473887	0.171596604584	0.5	0.0301827623873	0.0301827623873	0.0362195578461	0.111111111111	0.15108498033	1.0	0.0589492631148	0.214285714286	0.02912971391	0.0852272727273	0.0981773477745	0.5	0.901822652226	1.0	0.0606060606061
At Nine Restaurant & Bar	135	13	148	4.13513513514	0.804054054054	0.114864864865	4	0.853177501827	3.13513513514	0.540540540541	85.9932432432	66.5679389413	0.170223496441	0.5	0.0320067083609	0.0320067083609	0.0359189307669	0.1	0.176602944618	1.0	0.0689077018772	0.375	0.0289728559241	0.116666666667	0.107981866372	0.5	0.892018133628	1.0	0.0878378378378
Hudson Eats At Brookfield Place	66	4	70	4.48571428571	0.928571428571	0.0285714285714	3	0.602448979592	2.48571428571	0.585714285714	134.014285714	112.626245718	0.156607254793	0.3	0.0306577836175	0.0306577836175	0.0260474177893	0.0845070422535	0.118005050505	0.75	0.0525543844075	0.111607142857	0.0268309135858	0.0855263157895	0.0900393638302	0.3	0.90996063617	1.0	0.0571428571429
Villa Brazil Cafe Grill	175	14	189	4.29100529101	0.846560846561	0.0634920634921	3	0.780269309371	3.29100529101	0.592592592593	128.44973545	123.232536513	0.171344952016	0.642857142857	0.0299378369615	0.0299378369615	0.0393344027008	0.176470588235	0.166086276493	1.0	0.0561280876795	0.215909090909	0.0280493638295	0.107142857143	0.102373029086	0.5	0.897626970914	1.0	0.0740740740741
Cafe Boca Ciega	19	4	23	4.82608695652	1.0	0.0	5	0.287334593573	0.826086956522	0.826086956522	71.0	36.2731185651	0.152927115763	0.258064516129	0.0342233101385	0.0342233101385	0.0367299652475	0.089552238806	0.27270531401	1.0	0.0571534258781	0.117647058824	0.024373195396	0.0439848484848	0.090084249779	0.227272727273	0.909915750221	1.0	0.173913043478
Oaxaca	118	11	129	3.81395348837	0.697674418605	0.124031007752	4	0.848747070489	2.81395348837	0.348837209302	83.3565891473	75.2723013851	0.174595292303	0.333333333333	0.0302604434591	0.0302604434591	0.0380707781204	0.153846153846	0.116259803934	1.0	0.0589466654404	0.138888888889	0.0312317774944	0.152777777778	0.109382824132	0.5	0.890617175868	1.0	0.0852713178295
Heavy Woods	92	9	101	4.15841584158	0.831683168317	0.0891089108911	2	0.749926477796	3.15841584158	0.475247524752	85.3267326733	68.9838708241	0.168673733297	0.333333333333	0.0324534936558	0.0324534936558	0.0326917833443	0.131944444444	0.117371594949	1.0	0.0569650221344	0.145833333333	0.0260196427426	0.0811403508772	0.0880313114081	0.25	0.911968688592	1.0	0.0891089108911
Gottino	214	24	238	3.99159663866	0.77731092437	0.0840336134454	2	0.643316149988	2.99159663866	0.331932773109	134.239495798	114.695382981	0.154378742301	0.444444444444	0.0231958567096	0.0231958567096	0.0354690176215	0.111111111111	0.10066788864	1.0	0.0584700147232	0.1875	0.0272567102479	0.0661764705882	0.0949424676334	0.5	0.905057532367	1.0	0.100840336134
Giovanni’s Brooklyn Eats	172	28	200	4.135	0.795	0.115	3	0.8996	3.135	0.585	127.575	111.050683811	0.167747939948	0.444444444444	0.0265030224989	0.0265030224989	0.0432956468094	0.129032258065	0.149142731731	1.0	0.0574784196273	0.149038461538	0.0287583510359	0.0848888888889	0.0929283505037	0.289473684211	0.907071649496	1.0	0.14
Sweet Afton	686	73	759	3.9907773386	0.764163372859	0.0830039525692	4	0.69920722954	2.9907773386	0.375494071146	129.093544137	110.64905148	0.160802536883	0.47619047619	0.0271474626465	0.0271474626465	0.0376026343834	0.153846153846	0.126863486049	1.0	0.0564085449241	0.375	0.0277062825239	0.25	0.0970892471676	1.0	0.901593229776	1.0	0.0961791831357
Landhaus	23	0	23	4.65217391304	0.95652173913	0.0	3	0.48393194707	1.65217391304	0.695652173913	104.260869565	107.573318735	0.194448411927	0.428571428571	0.0475860482425	0.0475860482425	0.0390236742055	0.15625	0.150238891543	0.666666666667	0.0481406895762	0.0756172839506	0.0217567038694	0.0401234567901	0.0751198751187	0.142857142857	0.924880124881	1.0	0.0
View of the World Terrace Club	12	1	13	4.46153846154	0.846153846154	0.0769230769231	1	0.745562130178	2.46153846154	0.692307692308	146.230769231	90.8245594083	0.183660517708	0.428571428571	0.0253369821335	0.0253369821335	0.033739295934	0.0697674418605	0.0723526473526	0.333333333333	0.0569450415336	0.0951086956522	0.0296097054021	0.0483333333333	0.107166354403	0.222222222222	0.892833645597	0.964912280702	0.0769230769231
Govinda’s Vegetarian	70	4	74	4.59459459459	0.959459459459	0.0135135135135	2	0.525931336742	2.59459459459	0.648648648649	119.243243243	94.8286948833	0.175940783994	0.357142857143	0.0295918763839	0.0295918763839	0.0322414773738	0.1	0.197905587273	1.0	0.0546202880545	0.25	0.0267441637464	0.0982142857143	0.109564367221	0.5	0.890435632779	0.975	0.0540540540541
Der Kommissar	120	9	129	4.32558139535	0.860465116279	0.0387596899225	3	0.690102758248	3.32558139535	0.519379844961	116.325581395	101.012100188	0.166810377129	0.428571428571	0.0284029137946	0.0284029137946	0.0312397796338	0.102564102564	0.147402473743	1.0	0.0571266372348	0.129807692308	0.023512100696	0.075	0.0892497121484	0.25	0.910750287852	1.0	0.0697674418605
Cha-An	934	51	985	4.15329949239	0.817258883249	0.0456852791878	4	0.68767553918	3.15329949239	0.430456852792	144.377664975	119.685304403	0.164783595511	0.439024390244	0.0259762715761	0.0259762715761	0.0375375061915	0.142857142857	0.135917839755	1.0	0.0556499372021	0.375	0.0283531424601	0.104166666667	0.0916560612612	1.0	0.907328710312	1.0	0.0517766497462
Cafe Katja	478	50	528	4.41856060606	0.905303030303	0.0265151515152	3	0.643107208448	3.41856060606	0.566287878788	129.46969697	119.818735533	0.171996513157	1.0	0.0294750396054	0.0294750396054	0.037776118309	0.11320754717	0.146210967724	1.0	0.0613955132852	0.291666666667	0.0264777326601	0.125	0.0990887703963	0.5	0.900911229604	1.0	0.094696969697
Chicken Provence	81	5	86	4.56976744186	0.93023255814	0.0232558139535	3	0.570308274743	2.56976744186	0.662790697674	96.4534883721	82.8670351291	0.168940763147	0.392857142857	0.0270726576001	0.0270726576001	0.0298112026567	0.0910815939279	0.171440604666	1.0	0.0648765591407	0.15	0.0287349443555	0.0641025641026	0.103838370915	0.333333333333	0.896161629085	1.0	0.0581395348837
The Dead Rabbit	323	30	353	4.17847025496	0.830028328612	0.0821529745042	4	0.772656870692	3.17847025496	0.509915014164	147.88101983	146.136505347	0.156925300819	1.0	0.0260423826061	0.0260423826061	0.034661484224	0.121621621622	0.0998144661247	1.0	0.0567385366814	0.284090909091	0.0282456191177	0.1875	0.0942141444965	1.0	0.902952994314	1.0	0.0849858356941
Rice Noodle Cart	35	1	36	4.5	0.916666666667	0.0	1	0.583333333333	1.5	0.583333333333	109.694444444	81.0273682997	0.183027512093	0.368421052632	0.0311548565668	0.0311548565668	0.0447080110949	0.123076923077	0.236388243377	1.0	0.0424733499218	0.100694444444	0.0245611559999	0.0648148148148	0.0712742323621	0.25	0.928725767638	1.0	0.0277777777778
Soup Spot	160	18	178	4.38764044944	0.893258426966	0.0393258426966	2	0.674283550057	3.38764044944	0.567415730337	117.949438202	87.2765379281	0.184429697174	0.5	0.0286681242499	0.0286681242499	0.0334697817262	0.125	0.176787258797	1.0	0.04960266078	0.25	0.0243090322568	0.0685483870968	0.0868531437435	1.0	0.913146856256	1.0	0.101123595506
Dotory	37	2	39	4.33333333333	0.846153846154	0.0769230769231	2	0.752136752136	2.33333333333	0.564102564103	140.743589744	122.348329539	0.158378036977	0.313725490196	0.0264410247681	0.0264410247681	0.0315541847646	0.0824742268041	0.175813406833	0.666666666667	0.0680888372234	0.144736842105	0.0296991863231	0.0513392857143	0.129029746358	0.307692307692	0.870970253642	0.957446808511	0.0512820512821
Salinas	452	67	519	4.09441233141	0.778420038536	0.102119460501	6	0.85498643085	3.09441233141	0.526011560694	178.980732177	163.965371875	0.158128255947	0.5	0.0234475049012	0.0234475049012	0.0413731253212	0.128205128205	0.147420944154	1.0	0.0603017227115	0.375	0.0283227658869	0.25	0.101535312049	1.0	0.898464687951	1.0	0.129094412331
The Levee	312	32	344	4.08139534884	0.811046511628	0.0639534883721	3	0.662249864792	3.08139534884	0.386627906977	106.005813953	77.7411848808	0.185596044599	0.5	0.0324494501041	0.0324494501041	0.0318563284775	0.131578947368	0.123821227987	1.0	0.04097316098	0.138020833333	0.0260769496592	0.208333333333	0.0734266684202	1.0	0.920759378091	1.0	0.093023255814
Malatesta Trattoria	738	54	792	4.09848484848	0.815656565657	0.0820707070707	5	0.70345500459	3.09848484848	0.415404040404	131.512626263	104.29110067	0.165782638774	0.5	0.0267188420824	0.0267188420824	0.0384943462461	0.2	0.146845516341	1.0	0.0587149109306	0.583333333333	0.0293520078588	0.375	0.101878653561	1.0	0.896858720176	1.0	0.0681818181818
The Grand Bar and Grill	44	3	47	4.59574468085	0.936170212766	0.0	2	0.533272974196	1.59574468085	0.659574468085	103.319148936	87.3871567522	0.153139375111	0.233870967742	0.0295444112089	0.0295444112089	0.0302562752493	0.0887096774194	0.0968929415738	0.666666666667	0.0610746711164	0.180555555556	0.0251499573652	0.0564903846154	0.0871080370081	0.227272727273	0.912891962992	1.0	0.063829787234
Central Station	17	4	21	4.47619047619	0.857142857143	0.142857142857	1	0.848072562359	3.47619047619	0.857142857143	97.7619047619	123.972310565	0.16955487939	0.314285714286	0.024186677586	0.024186677586	0.0279498695491	0.0727272727273	0.187346251632	1.0	0.06713772948	0.112654320988	0.0246754678727	0.0367647058824	0.0846234233991	0.133333333333	0.915376576601	1.0	0.190476190476
Tink’s Restaurant	177	19	196	4.18367346939	0.795918367347	0.0459183673469	3	0.724698042483	3.18367346939	0.454081632653	144.102040816	120.893779469	0.16572730233	0.487804878049	0.0253865808802	0.0253865808802	0.0400585535308	0.111111111111	0.165250692508	1.0	0.0574926339727	0.1796875	0.0288497961243	0.0916666666667	0.0961663030168	0.3	0.903833696983	1.0	0.0969387755102
